tpep_pickup_datetime,trip_distance,passenger_count,PULocationID,DOLocationID,fare_amount
2026-01-16 16:47:01,0.8,1.0,164,107,7.2
2026-01-31 11:13:32,3.47,1.0,237,166,19.1
2026-01-31 09:23:18,1.09,1.0,262,141,8.6
2026-01-26 16:26:50,17.12,1.0,132,234,70.0
2026-01-11 13:56:33,1.12,2.0,238,151,8.6
2026-01-23 20:36:53,0.54,1.0,151,166,5.1
2026-01-31 11:59:07,1.9,1.0,164,249,14.2
2026-01-12 21:26:26,1.29,1.0,161,186,9.3
2026-01-13 06:10:06,13.8,1.0,122,107,45.5
2026-01-09 17:50:33,1.8,1.0,142,141,12.1
2026-01-16 11:52:13,2.44,1.0,68,162,21.9
2026-01-30 15:10:47,0.4,1.0,229,141,12.1
2026-01-02 21:50:58,1.65,3.0,163,164,14.2
2026-01-13 11:01:48,0.27,1.0,230,230,4.4
2026-01-29 08:14:29,17.8,4.0,132,90,70.0
2026-01-14 19:26:17,1.07,1.0,151,43,8.6
2026-01-31 19:39:43,0.54,1.0,48,50,6.5
2026-01-16 07:50:02,1.98,1.0,239,161,14.2
2026-01-30 13:58:29,2.4,1.0,161,236,25.4
2026-01-26 10:44:17,1.6,1.0,263,239,10.0
2026-01-03 08:51:46,10.87,1.0,132,160,40.8
2026-01-05 16:08:43,1.19,1.0,161,237,12.8
2026-01-14 13:40:04,1.35,1.0,236,142,12.1
2026-01-09 23:05:22,5.71,1.0,231,263,36.6
2026-01-04 14:20:23,1.47,1.0,113,164,13.5
2026-01-08 21:14:15,1.1,1.0,186,162,10.0
2026-01-10 18:03:18,5.5,1.0,13,239,33.1
2026-01-15 08:45:19,12.53,2.0,132,64,47.8
2026-01-20 16:15:29,3.18,1.0,68,148,24.7
2026-01-12 14:38:09,1.02,1.0,246,186,8.6
2026-01-27 21:02:27,1.62,2.0,68,142,13.5
2026-01-22 20:21:06,1.64,1.0,263,140,10.7
2026-01-31 13:07:22,2.54,1.0,186,237,19.8
2026-01-07 06:12:17,1.32,1.0,141,236,9.3
2026-01-30 00:08:54,2.62,1.0,107,140,13.5
2026-01-27 07:54:15,1.6,1.0,163,68,12.1
2026-01-04 09:33:14,0.35,1.0,237,141,5.1
2026-01-29 09:59:35,1.4,1.0,113,246,12.8
2026-01-28 18:31:16,1.34,1.0,161,237,18.4
2026-01-21 19:47:05,0.6,1.0,237,163,6.5
2026-01-22 08:25:21,3.0,1.0,186,87,18.4
2026-01-13 08:52:41,1.63,1.0,143,230,14.2
2026-01-08 18:02:13,19.32,1.0,140,132,70.0
2026-01-14 20:35:14,5.81,1.0,230,88,28.2
2026-01-24 18:08:37,2.25,1.0,186,79,19.1
2026-01-12 09:38:36,1.73,1.0,234,43,14.2
2026-01-01 16:12:52,1.14,1.0,239,238,7.2
2026-01-12 16:02:50,4.5,1.0,13,79,22.6
2026-01-29 14:28:27,1.4,1.0,41,41,3.0
2026-01-22 14:30:20,0.62,3.0,148,148,7.2
2026-01-07 19:52:05,1.64,1.0,137,48,12.1
2026-01-09 14:20:44,0.87,1.0,143,239,7.2
2026-01-11 18:53:46,0.22,1.0,263,263,4.4
2026-01-16 13:14:55,0.57,1.0,164,162,8.6
2026-01-08 11:46:31,0.94,1.0,141,236,9.3
2026-01-12 12:09:54,0.7,1.0,161,237,7.9
2026-01-27 17:30:49,7.76,1.0,231,236,45.0
2026-01-24 23:11:43,1.41,2.0,142,48,10.7
2026-01-13 16:50:35,2.16,1.0,170,236,14.2
2026-01-31 21:25:17,4.32,1.0,243,166,19.1
2026-01-29 23:00:14,4.12,1.0,140,179,20.5
2026-01-28 20:28:51,1.19,1.0,234,246,11.4
2026-01-01 11:53:02,4.3,1.0,236,114,20.5
2026-01-31 08:45:07,9.76,1.0,170,243,41.5
2026-01-30 17:53:25,2.34,1.0,236,164,19.8
2026-01-09 08:52:58,13.5,1.0,96,41,47.5
2026-01-05 03:06:04,0.62,1.0,152,116,5.1
2026-01-19 12:35:19,0.5,1.0,163,161,6.5
2026-01-14 21:44:42,2.43,2.0,114,170,14.2
2026-01-19 08:19:57,0.63,1.0,229,237,5.8
2026-01-23 10:30:24,0.96,1.0,249,114,9.3
2026-01-09 15:26:48,0.83,1.0,79,249,9.3
2026-01-26 19:38:16,2.75,2.0,263,162,14.2
2026-01-06 15:12:15,1.26,1.0,262,237,12.1
2026-01-12 14:10:31,1.26,1.0,43,236,10.7
2026-01-10 13:23:56,11.93,1.0,132,210,45.0
2026-01-14 14:16:42,1.4,2.0,142,43,9.3
2026-01-16 19:25:01,15.74,1.0,132,233,70.0
2026-01-10 14:07:34,1.45,4.0,48,237,11.4
2026-01-06 10:29:10,2.52,1.0,239,162,16.3
2026-01-17 10:55:34,16.43,3.0,162,132,70.0
2026-01-30 23:58:47,8.62,2.0,138,140,34.5
2026-01-17 16:45:47,3.13,1.0,161,263,17.0
2026-01-15 15:17:59,0.82,1.0,163,142,8.6
2026-01-07 08:06:17,0.9,1.0,140,237,8.6
2026-01-22 08:12:28,0.62,1.0,237,236,7.9
2026-01-21 07:41:36,1.36,1.0,170,68,12.1
2026-01-20 16:55:55,2.38,1.0,233,262,17.7
2026-01-29 17:46:55,1.19,1.0,263,239,13.5
2026-01-04 11:56:54,4.2,1.0,49,91,25.5
2026-01-08 23:54:48,5.45,1.0,100,179,27.5
2026-01-14 11:56:24,2.1,1.0,236,142,15.6
2026-01-30 17:49:14,2.6,1.0,264,114,20.5
2026-01-03 12:10:17,5.0,1.0,45,230,28.2
2026-01-20 13:41:16,2.21,1.0,246,142,16.3
2026-01-17 17:25:11,2.92,2.0,237,100,18.4
2026-01-22 16:11:38,3.71,1.0,234,13,24.7
2026-01-22 23:22:31,2.83,1.0,142,233,17.0
2026-01-03 10:32:07,1.9,1.0,246,161,14.9
2026-01-02 10:49:38,1.6,1.0,246,186,13.5
2026-01-20 10:33:53,2.3,1.0,264,264,14.9
2026-01-18 09:20:38,0.67,1.0,186,100,5.8
2026-01-16 11:31:02,4.7,2.0,161,211,31.0
2026-01-18 23:40:47,9.9,1.0,138,141,37.3
2026-01-11 02:27:09,1.29,4.0,249,79,9.3
2026-01-24 15:24:27,0.47,1.0,263,236,5.8
2026-01-20 09:42:26,0.75,1.0,163,237,7.2
2026-01-31 09:47:54,10.5,1.0,138,170,41.5
2026-01-24 11:22:42,2.7,2.0,262,161,14.9
2026-01-03 11:42:32,0.6,1.0,237,140,5.8
2026-01-14 08:44:41,18.01,1.0,132,48,70.0
2026-01-14 01:48:15,0.24,1.0,48,230,5.1
2026-01-19 17:00:57,0.42,1.0,238,238,7.2
2026-01-31 17:59:04,27.92,1.0,132,97,107.3
2026-01-03 21:21:14,4.78,1.0,158,239,41.5
2026-01-06 16:13:39,2.03,1.0,161,113,13.5
2026-01-30 14:20:53,6.87,1.0,74,138,33.1
2026-01-04 18:55:20,20.49,2.0,132,239,70.0
2026-01-23 10:46:01,2.34,1.0,231,66,15.6
2026-01-28 12:23:11,16.37,1.0,132,164,70.0
2026-01-10 13:48:32,1.6,2.0,234,211,11.4
2026-01-02 16:26:03,0.8,2.0,142,143,6.5
2026-01-04 21:36:22,4.36,1.0,163,4,20.5
2026-01-29 21:16:26,2.55,2.0,236,142,17.0
2026-01-22 17:21:53,0.56,2.0,164,107,8.6
2026-01-27 20:42:26,0.84,1.0,68,246,10.0
2026-01-28 14:36:45,1.27,1.0,238,236,11.4
2026-01-03 16:26:17,2.25,1.0,239,230,12.8
2026-01-28 16:12:32,1.53,1.0,166,238,13.5
2026-01-27 15:50:57,1.15,1.0,186,107,12.1
2026-01-03 04:40:30,1.37,1.0,211,79,10.0
2026-01-31 11:15:32,1.81,1.0,237,239,12.1
2026-01-21 06:34:22,1.3,1.0,186,230,8.6
2026-01-28 16:28:19,0.76,1.0,234,186,13.5
2026-01-09 15:32:23,2.35,1.0,238,163,14.9
2026-01-05 22:57:04,8.38,3.0,132,95,36.6
2026-01-20 15:24:00,0.57,1.0,141,237,6.5
2026-01-24 14:52:18,1.33,2.0,140,237,11.4
2026-01-09 22:29:21,3.5,1.0,238,164,17.7
2026-01-09 21:13:10,1.4,1.0,237,140,8.6
2026-01-08 16:21:26,1.8,1.0,162,236,13.5
2026-01-06 09:08:02,0.62,1.0,263,262,5.8
2026-01-05 21:24:50,0.72,1.0,263,141,11.4
2026-01-06 09:20:08,1.32,1.0,142,161,10.0
2026-01-20 14:33:44,1.25,1.0,162,237,12.8
2026-01-11 19:55:34,1.49,2.0,246,164,10.7
2026-01-07 20:18:10,17.8,1.0,132,237,70.0
2026-01-27 08:26:40,12.9,1.0,200,170,41.5
2026-01-04 12:16:23,3.22,1.0,66,61,21.2
2026-01-19 21:53:32,19.05,1.0,132,24,70.0
2026-01-03 15:35:40,2.49,1.0,43,229,13.5
2026-01-31 01:13:01,0.56,2.0,263,263,5.1
2026-01-21 15:47:48,1.18,1.0,236,141,14.2
2026-01-24 20:52:06,0.54,1.0,107,79,6.5
2026-01-17 18:18:08,1.1,1.0,262,140,7.2
2026-01-31 17:37:38,1.31,4.0,237,48,14.9
2026-01-20 11:26:05,3.42,1.0,162,158,24.0
2026-01-10 15:35:11,2.21,2.0,249,161,17.7
2026-01-17 21:24:32,1.5,1.0,229,263,8.6
2026-01-20 15:20:33,0.86,1.0,230,162,8.6
2026-01-11 13:54:04,2.7,1.0,236,107,15.6
2026-01-19 16:58:38,0.58,1.0,230,186,11.4
2026-01-17 01:08:16,3.06,1.0,113,88,18.4
2026-01-15 21:02:58,2.1,1.0,234,163,14.2
2026-01-09 00:03:09,2.57,1.0,230,238,12.8
2026-01-17 22:56:11,0.69,2.0,90,107,6.5
2026-01-24 11:03:03,2.13,1.0,48,230,20.5
2026-01-16 22:09:53,2.5,1.0,255,4,15.6
2026-01-31 20:06:53,0.33,1.0,239,239,5.1
2026-01-12 22:27:15,2.08,1.0,233,79,17.0
2026-01-08 10:41:55,2.42,1.0,234,237,24.7
2026-01-14 16:30:40,1.15,1.0,170,234,8.6
2026-01-11 17:02:56,5.5,1.0,263,79,24.0
2026-01-18 14:38:40,0.61,1.0,239,142,6.5
2026-01-13 18:22:58,0.42,1.0,148,79,5.8
2026-01-02 11:44:13,9.39,2.0,138,142,42.9
2026-01-13 17:18:44,2.48,1.0,100,239,17.0
2026-01-01 01:41:37,1.63,1.0,263,141,11.4
2026-01-14 20:57:07,19.5,1.0,132,236,70.0
2026-01-24 13:29:11,0.6,1.0,141,237,6.5
2026-01-24 21:08:20,2.49,1.0,140,238,13.5
2026-01-27 20:20:27,2.32,1.0,230,107,17.0
2026-01-14 16:33:35,3.18,1.0,13,234,18.4
2026-01-12 17:46:20,0.87,2.0,236,236,7.2
2026-01-28 22:01:05,3.02,1.0,142,262,18.4
2026-01-23 10:57:50,3.18,2.0,186,140,26.8
2026-01-06 10:51:54,0.93,1.0,142,142,7.2
2026-01-11 02:43:59,0.72,1.0,113,114,6.5
2026-01-14 13:30:23,0.71,1.0,233,237,6.5
2026-01-06 19:37:43,2.41,1.0,162,143,17.0
2026-01-28 07:34:32,5.75,1.0,137,231,24.0
2026-01-14 19:22:35,2.53,1.0,142,140,19.1
2026-01-17 17:37:23,2.0,1.0,239,237,12.1
2026-01-08 18:43:44,3.07,1.0,246,148,20.5
2026-01-10 17:24:54,4.25,1.0,68,262,33.8
2026-01-16 18:52:10,2.04,1.0,140,75,12.1
2026-01-01 17:06:01,1.8,1.0,239,262,12.1
2026-01-16 15:48:56,1.7,1.0,263,151,19.8
2026-01-18 21:24:09,1.03,1.0,211,148,8.6
2026-01-23 15:51:18,3.45,1.0,246,151,23.3
2026-01-09 16:34:42,1.42,2.0,140,43,12.1
2026-01-17 15:47:22,9.06,1.0,138,230,40.8
2026-01-06 17:21:08,1.4,1.0,140,236,11.4
2026-01-02 23:14:32,0.31,4.0,249,114,5.8
2026-01-28 19:14:56,2.21,1.0,107,232,14.9
2026-01-29 19:48:12,0.72,1.0,249,211,7.2
2026-01-18 13:22:31,1.93,2.0,236,142,14.9
2026-01-30 20:08:21,1.39,1.0,161,234,11.4
2026-01-30 19:57:54,3.73,1.0,237,158,30.3
2026-01-23 09:22:19,1.0,1.0,186,113,8.6
2026-01-07 23:00:11,10.29,2.0,138,48,42.9
2026-01-07 19:13:48,1.44,1.0,163,230,14.2
2026-01-17 00:13:22,1.64,1.0,151,42,11.4
2026-01-22 20:57:55,6.38,1.0,132,203,24.7
2026-01-14 15:26:04,2.71,1.0,236,230,19.1
2026-01-16 16:17:05,17.62,2.0,142,132,70.0
2026-01-12 18:27:45,4.45,2.0,48,261,27.5
2026-01-30 10:43:25,0.2,1.0,237,237,3.7
2026-01-02 13:57:00,4.8,1.0,231,188,26.5
2026-01-30 15:07:50,17.03,1.0,132,234,70.0
2026-01-23 10:28:14,1.35,1.0,162,246,18.4
2026-01-12 09:18:16,2.63,1.0,237,113,17.0
2026-01-18 14:51:38,1.66,1.0,211,88,11.4
2026-01-07 15:30:21,5.6,1.0,140,147,29.5
2026-01-18 12:41:12,0.6,1.0,186,234,5.8
2026-01-16 17:41:15,4.98,1.0,13,107,23.3
2026-01-29 00:59:59,3.85,1.0,186,75,19.1
2026-01-21 15:43:13,1.85,1.0,68,161,12.8
2026-01-07 08:58:59,0.4,1.0,141,140,5.8
2026-01-17 02:39:11,2.49,1.0,48,263,13.5
2026-01-28 18:36:59,3.2,1.0,68,163,21.9
2026-01-16 10:43:22,9.71,1.0,161,138,43.6
2026-01-12 00:00:30,13.01,2.0,132,62,71.3
2026-01-21 20:12:25,3.63,3.0,48,166,21.9
2026-01-11 14:28:14,1.05,1.0,143,238,7.2
2026-01-23 07:49:53,0.7,1.0,140,262,9.3
2026-01-27 07:57:03,3.7,1.0,236,141,38.0
2026-01-03 14:03:46,8.4,1.0,76,117,34.5
2026-01-12 19:53:49,1.99,1.0,237,238,11.4
2026-01-26 15:45:52,2.02,1.0,170,158,14.9
2026-01-29 22:29:52,1.2,1.0,234,233,10.7
2026-01-23 08:22:58,0.84,2.0,236,237,7.9
2026-01-13 13:04:04,1.21,1.0,163,143,10.0
2026-01-16 18:23:59,1.9,1.0,237,43,12.1
2026-01-31 20:54:16,4.98,1.0,140,158,30.3
2026-01-05 15:32:49,1.35,3.0,238,142,12.8
2026-01-16 22:29:19,3.3,1.0,230,75,18.4
2026-01-10 23:45:55,18.44,3.0,132,163,70.0
2026-01-04 22:40:49,19.08,2.0,132,234,70.0
2026-01-09 21:19:26,5.0,1.0,87,50,22.6
2026-01-22 08:03:23,1.4,1.0,100,234,12.1
2026-01-22 23:48:05,1.17,1.0,107,170,7.2
2026-01-24 00:02:01,2.01,1.0,79,4,11.4
2026-01-13 20:42:34,1.57,1.0,236,238,11.4
2026-01-15 19:51:43,2.8,1.0,161,158,19.1
2026-01-09 12:20:11,11.42,1.0,161,138,51.3
2026-01-17 10:04:24,8.05,1.0,265,197,31.0
2026-01-17 13:32:08,1.8,1.0,249,232,17.7
2026-01-15 11:40:04,2.73,2.0,43,230,20.5
2026-01-28 12:37:09,4.75,1.0,43,170,42.2
2026-01-05 13:50:56,6.06,1.0,262,244,29.6
2026-01-27 20:48:02,17.11,1.0,132,164,70.0
2026-01-18 09:07:52,5.73,1.0,229,194,24.0
2026-01-30 14:04:33,3.1,1.0,85,181,22.5
2026-01-28 07:17:24,0.6,1.0,223,94,41.5
2026-01-08 12:49:08,2.93,1.0,141,234,27.5
2026-01-02 21:32:40,1.85,1.0,234,148,17.7
2026-01-04 13:40:33,1.16,1.0,162,229,8.6
2026-01-18 14:18:43,5.19,1.0,132,130,24.7
2026-01-21 15:27:51,2.8,1.0,79,237,21.9
2026-01-13 10:52:19,0.3,1.0,170,107,4.4
2026-01-06 12:45:25,0.82,1.0,229,161,9.3
2026-01-22 20:36:42,1.96,1.0,140,239,12.1
2026-01-17 20:11:23,1.48,1.0,142,239,10.0
2026-01-29 13:17:28,1.22,1.0,234,230,28.2
2026-01-27 00:07:08,0.9,1.0,170,186,7.9
2026-01-27 21:00:38,5.22,1.0,161,129,60.0
2026-01-31 14:30:50,1.86,1.0,239,262,13.5
2026-01-07 18:44:17,1.83,1.0,162,164,12.1
2026-01-03 16:34:42,1.77,2.0,107,161,21.2
2026-01-17 23:00:56,5.48,2.0,261,170,24.0
2026-01-05 18:20:31,1.3,1.0,236,237,9.3
2026-01-10 11:53:51,9.6,1.0,138,186,42.9
2026-01-12 14:40:02,1.21,1.0,237,236,11.4
2026-01-15 20:04:44,1.35,2.0,239,263,9.3
2026-01-27 23:17:11,13.02,1.0,132,189,57.6
2026-01-03 12:20:40,1.51,1.0,263,162,8.6
2026-01-31 15:44:45,0.83,1.0,231,231,7.2
2026-01-07 08:35:47,1.92,1.0,114,100,15.6
2026-01-15 18:47:30,17.91,1.0,262,132,70.0
2026-01-03 16:07:04,18.36,1.0,132,107,70.0
2026-01-21 13:22:05,0.8,1.0,230,163,14.2
2026-01-17 14:15:51,2.8,1.0,239,233,19.1
2026-01-28 16:48:38,21.0,1.0,132,239,70.0
2026-01-13 23:27:17,0.63,1.0,48,230,7.2
2026-01-11 17:28:42,0.92,1.0,237,263,6.5
2026-01-10 09:39:24,1.7,1.0,237,140,12.8
2026-01-09 08:16:57,1.6,1.0,236,163,10.7
2026-01-09 15:22:02,0.42,1.0,237,237,5.8
2026-01-18 19:12:56,1.13,1.0,164,100,10.0
2026-01-11 16:51:08,0.66,1.0,263,263,5.8
2026-01-21 18:54:33,0.84,1.0,229,170,7.9
2026-01-11 17:05:48,1.58,1.0,237,239,11.4
2026-01-09 13:50:48,1.98,1.0,237,43,14.9
2026-01-29 21:05:42,3.55,1.0,90,236,26.1
2026-01-21 11:18:48,0.62,1.0,48,161,7.9
2026-01-06 09:19:24,1.62,1.0,234,68,20.5
2026-01-16 07:44:07,2.5,1.0,236,161,14.9
2026-01-04 23:58:02,2.18,1.0,142,186,12.1
2026-01-22 22:05:25,2.33,1.0,79,231,17.7
2026-01-27 15:28:58,1.87,1.0,162,263,30.3
2026-01-27 10:51:17,0.2,1.0,236,237,4.4
2026-01-01 00:56:22,2.46,1.0,262,239,16.3
2026-01-14 22:40:53,1.89,1.0,161,50,14.2
2026-01-12 22:19:13,6.87,1.0,162,65,31.0
2026-01-10 15:34:47,1.6,1.0,163,239,13.5
2026-01-24 15:44:38,3.15,4.0,246,144,22.6
2026-01-09 13:03:46,1.13,1.0,237,236,11.4
2026-01-30 09:37:14,0.67,1.0,264,264,7.2
2026-01-05 21:49:31,1.75,1.0,170,113,10.7
2026-01-17 18:34:48,2.22,1.0,166,142,14.2
2026-01-14 20:48:12,4.18,1.0,13,4,20.5
2026-01-19 16:01:07,0.88,1.0,186,249,7.9
2026-01-31 16:20:56,0.65,1.0,237,170,9.3
2026-01-21 15:59:03,4.77,1.0,68,88,26.8
2026-01-21 00:23:06,7.85,1.0,237,66,32.4
2026-01-16 18:27:27,0.3,1.0,263,263,4.4
2026-01-09 13:46:40,2.1,1.0,239,48,16.3
2026-01-05 08:59:58,1.59,1.0,79,170,9.3
2026-01-19 09:12:33,4.33,1.0,132,219,18.4
2026-01-16 16:08:02,3.11,1.0,261,148,19.1
2026-01-10 16:32:53,0.25,1.0,144,114,4.4
2026-01-06 14:11:04,1.16,2.0,186,230,10.7
2026-01-14 12:52:23,17.69,2.0,132,161,70.0
2026-01-14 17:09:24,8.4,1.0,75,32,38.5
2026-01-08 14:48:24,2.32,6.0,249,161,19.8
2026-01-29 07:43:43,1.45,1.0,74,151,12.1
2026-01-02 20:09:05,1.94,2.0,236,238,12.8
2026-01-29 12:00:19,1.78,1.0,229,262,31.7
2026-01-11 12:46:08,2.91,1.0,151,237,20.5
2026-01-23 23:37:53,0.38,1.0,141,140,5.1
2026-01-04 01:12:05,3.84,1.0,107,263,17.0
2026-01-21 09:09:04,0.1,1.0,246,264,13.5
2026-01-02 15:57:23,0.91,1.0,263,141,8.6
2026-01-29 12:58:39,0.59,1.0,186,170,15.6
2026-01-23 09:31:49,0.7,1.0,186,48,12.1
2026-01-21 18:12:46,1.26,1.0,43,239,9.3
2026-01-02 16:54:59,1.88,1.0,186,234,10.7
2026-01-28 17:47:13,2.64,1.0,211,25,22.6
2026-01-05 15:03:33,6.62,1.0,141,256,33.8
2026-01-26 17:16:40,1.24,1.0,236,239,9.3
2026-01-31 04:00:38,2.48,2.0,246,143,12.8
2026-01-17 17:05:38,0.9,1.0,143,238,6.5
2026-01-16 18:51:54,0.89,2.0,107,162,6.5
2026-01-07 13:26:27,0.9,1.0,239,239,8.6
2026-01-15 11:45:42,2.22,1.0,141,239,17.0
2026-01-01 16:41:18,11.2,1.0,151,51,42.5
2026-01-19 22:12:32,1.56,1.0,233,140,9.3
2026-01-28 17:58:28,2.53,1.0,164,238,29.6
2026-01-15 08:20:19,2.21,1.0,43,161,18.4
2026-01-07 16:54:18,18.05,1.0,132,148,70.0
2026-01-01 23:01:55,15.34,1.0,132,89,62.5
2026-01-13 16:47:27,0.68,1.0,231,125,6.5
2026-01-03 14:09:26,18.55,2.0,132,141,70.0
2026-01-10 11:41:59,1.57,3.0,161,43,10.0
2026-01-08 15:40:41,0.83,1.0,161,229,10.7
2026-01-04 00:56:50,0.71,2.0,148,79,7.9
2026-01-07 17:43:01,1.75,1.0,236,142,12.8
2026-01-13 21:55:04,1.8,2.0,90,170,13.5
2026-01-08 12:10:27,1.02,1.0,236,237,8.6
2026-01-08 06:31:34,3.56,1.0,186,13,19.1
2026-01-14 21:06:24,1.73,1.0,237,262,12.1
2026-01-16 07:16:45,0.98,1.0,237,142,7.9
2026-01-03 03:38:49,2.2,1.0,148,256,11.4
2026-01-13 18:21:31,1.79,1.0,211,164,12.1
2026-01-15 16:45:17,1.2,1.0,211,232,14.2
2026-01-16 14:44:12,5.03,2.0,231,233,24.7
2026-01-02 17:41:16,0.7,4.0,211,148,9.3
2026-01-03 15:19:37,1.74,2.0,234,246,13.5
2026-01-27 18:40:02,0.94,1.0,68,48,9.3
2026-01-14 05:19:04,21.8,1.0,10,125,50.5
2026-01-03 01:32:38,0.8,1.0,249,90,7.2
2026-01-16 16:14:16,1.07,1.0,238,143,9.3
2026-01-14 15:49:16,1.21,1.0,48,68,8.6
2026-01-01 20:07:33,1.12,1.0,237,140,8.6
2026-01-30 16:52:47,0.61,1.0,237,141,12.8
2026-01-02 20:24:43,0.93,1.0,246,246,7.2
2026-01-12 09:40:43,2.15,1.0,164,125,12.1
2026-01-08 20:08:08,7.05,2.0,138,256,28.9
2026-01-31 10:59:28,0.73,3.0,237,43,7.2
2026-01-15 20:55:02,2.0,1.0,114,170,14.2
2026-01-01 11:57:30,0.91,3.0,237,236,5.8
2026-01-11 11:56:46,1.0,2.0,48,246,7.9
2026-01-15 21:00:32,1.38,1.0,68,114,9.3
2026-01-12 08:54:14,0.52,1.0,186,164,12.1
2026-01-15 18:41:32,0.76,1.0,48,48,6.5
2026-01-13 12:53:52,0.8,1.0,142,142,6.5
2026-01-17 13:45:00,0.9,1.0,79,144,10.0
2026-01-13 19:15:04,1.07,2.0,100,48,10.7
2026-01-01 15:08:27,2.15,2.0,164,142,14.9
2026-01-20 17:44:28,1.44,1.0,107,144,11.4
2026-01-15 20:06:09,1.5,1.0,142,186,10.0
2026-01-11 11:42:25,4.27,2.0,262,186,23.3
2026-01-23 14:03:05,8.62,2.0,138,213,53.8
2026-01-06 23:38:16,10.12,1.0,138,249,42.9
2026-01-30 19:14:48,1.3,1.0,87,211,9.3
2026-01-23 21:00:48,4.0,3.0,162,238,22.6
2026-01-03 13:03:41,0.7,1.0,236,237,7.2
2026-01-30 06:56:02,17.96,1.0,125,132,70.0
2026-01-08 09:17:36,1.52,1.0,234,163,15.6
2026-01-17 10:08:02,0.82,1.0,163,237,6.5
2026-01-24 22:25:17,12.35,1.0,161,89,51.3
2026-01-22 19:28:35,1.33,1.0,233,237,10.7
2026-01-14 08:30:10,1.62,1.0,237,163,10.0
2026-01-03 15:20:58,11.9,1.0,138,87,47.8
2026-01-29 07:49:38,2.65,1.0,142,262,26.8
2026-01-27 19:17:55,0.87,1.0,163,141,10.0
2026-01-13 12:40:25,1.23,1.0,140,229,10.0
2026-01-15 03:52:55,0.5,2.0,148,232,7.2
2026-01-23 16:30:32,2.99,1.0,107,65,19.8
2026-01-03 21:36:04,2.04,1.0,246,107,15.6
2026-01-09 14:25:05,0.92,1.0,263,237,8.6
2026-01-26 13:22:29,0.8,1.0,234,186,5.8
2026-01-03 15:53:08,1.15,1.0,43,163,10.7
2026-01-17 00:24:32,1.74,1.0,79,231,11.4
2026-01-11 22:17:50,17.06,1.0,132,186,70.0
2026-01-22 15:42:55,0.2,1.0,236,236,4.4
2026-01-15 14:20:59,0.67,1.0,238,239,7.9
2026-01-06 11:34:41,0.64,1.0,113,114,6.5
2026-01-26 15:54:35,2.45,1.0,237,238,14.9
2026-01-18 12:24:44,0.43,1.0,68,230,8.6
2026-01-12 09:51:17,8.43,1.0,138,161,41.5
2026-01-29 12:58:44,1.8,1.0,161,143,24.7
2026-01-12 21:16:52,0.97,1.0,237,229,8.6
2026-01-04 00:48:33,0.94,2.0,114,144,8.6
2026-01-23 00:30:52,0.72,1.0,79,90,5.8
2026-01-24 12:18:51,0.27,1.0,151,238,4.4
2026-01-12 00:41:19,1.34,1.0,186,249,7.9
2026-01-31 16:43:02,1.24,1.0,239,163,10.7
2026-01-30 11:44:56,0.3,1.0,236,263,5.1
2026-01-10 09:57:29,1.1,1.0,43,236,7.9
2026-01-20 11:39:00,2.02,1.0,162,68,23.3
2026-01-16 18:38:17,1.34,1.0,43,163,10.0
2026-01-01 14:22:01,0.4,1.0,113,113,5.1
2026-01-02 17:24:26,0.53,1.0,249,249,6.5
2026-01-09 23:37:24,1.1,1.0,249,246,7.9
2026-01-07 11:30:40,1.14,1.0,100,246,7.2
2026-01-29 17:21:06,1.24,1.0,238,142,10.0
2026-01-17 20:36:31,0.6,1.0,100,170,8.6
2026-01-17 12:14:13,2.6,2.0,186,161,17.0
2026-01-20 20:27:10,0.8,1.0,236,262,6.5
2026-01-01 01:03:45,7.8,1.0,170,181,35.2
2026-01-10 16:33:21,1.95,5.0,229,236,12.8
2026-01-21 10:35:01,1.7,1.0,142,170,14.9
2026-01-29 00:06:25,2.99,3.0,161,262,17.7
2026-01-01 19:08:37,0.14,4.0,161,161,13.0
2026-01-29 16:58:57,14.8,1.0,140,210,58.5
2026-01-07 07:30:36,9.1,1.0,112,28,34.5
2026-01-15 17:42:55,0.92,1.0,162,237,7.9
2026-01-31 00:16:29,2.51,2.0,234,211,15.6
2026-01-27 11:09:15,1.25,1.0,137,186,14.9
2026-01-27 05:18:51,13.8,1.0,208,68,44.5
2026-01-10 17:08:42,0.94,1.0,161,170,9.3
2026-01-29 21:16:43,2.4,2.0,48,238,13.5
2026-01-30 17:54:20,0.66,2.0,237,163,8.6
2026-01-08 08:54:33,1.02,1.0,143,238,7.9
2026-01-29 17:11:24,4.05,1.0,50,148,28.9
2026-01-30 12:25:51,7.57,1.0,69,75,36.6
2026-01-13 18:44:49,2.76,1.0,236,233,17.7
2026-01-17 17:06:27,0.44,1.0,43,236,6.5
2026-01-02 19:51:55,0.4,1.0,234,113,5.1
2026-01-20 18:31:42,2.23,1.0,263,239,14.2
2026-01-20 11:36:03,1.68,1.0,162,137,14.2
2026-01-29 21:16:26,4.18,1.0,79,263,23.3
2026-01-03 22:21:34,0.7,1.0,170,233,6.5
2026-01-22 17:04:56,2.0,1.0,144,65,12.8
2026-01-31 00:47:52,8.2,2.0,68,244,35.2
2026-01-12 10:56:05,1.6,1.0,238,142,12.1
2026-01-04 23:53:19,1.0,1.0,246,48,6.5
2026-01-07 09:16:29,0.5,1.0,140,237,7.9
2026-01-29 20:17:13,0.8,1.0,142,230,8.6
